poll_time,window_end_epoch,secs_left,side,best_ask_price,best_ask_size,best_bid_price,best_bid_size,n_asks,n_bids,is_target_scenario
1788644955.7693114,1788645000,44.2,Up,0.5,153.5,0.48,137.84,50,48,False
1788644955.7693114,1788645000,44.2,Down,0.52,137.84,0.5,153.5,48,50,False
1788644959.0729396,1788645000,40.9,Up,0.5,37.5,0.48,137.84,50,48,False
1788644959.0729396,1788645000,40.9,Down,0.52,137.84,0.5,37.5,48,50,False
1788644962.3825467,1788645000,37.6,Up,0.52,102.68,0.51,120,48,51,False
1788644962.3825467,1788645000,37.6,Down,0.49,167,0.48,102.68,51,48,False
1788644965.6893563,1788645000,34.3,Up,0.53,13.45,0.52,123,47,52,False
1788644965.6893563,1788645000,34.3,Down,0.48,123,0.47,13.45,52,47,False
1788644969.0087078,1788645000,31.0,Up,0.53,13.45,0.52,223,47,52,False
1788644969.0087078,1788645000,31.0,Down,0.48,223,0.47,13.45,52,47,False
1788644972.2462661,1788645000,27.8,Up,0.53,13.45,0.52,223,47,52,False
1788644972.2462661,1788645000,27.8,Down,0.48,223,0.47,13.45,52,47,False
1788644975.5564442,1788645000,24.4,Up,0.53,3.45,0.52,247.91,47,52,False
1788644975.5564442,1788645000,24.4,Down,0.48,247.91,0.47,3.45,52,47,False
1788644978.9048657,1788645000,21.1,Up,0.53,1.56,0.52,257.33,47,52,False
1788644978.9048657,1788645000,21.1,Down,0.48,257.33,0.47,1.56,52,47,False
1788644982.2929862,1788645000,17.7,Up,0.56,123,0.55,105,44,55,False
1788644982.2929862,1788645000,17.7,Down,0.45,105,0.44,123,55,44,False
1788644985.5104141,1788645000,14.5,Up,0.59,130.31,0.58,69.92,41,58,False
1788644985.5104141,1788645000,14.5,Down,0.42,69.92,0.41,130.31,58,41,False
1788644988.8266714,1788645000,11.2,Up,0.72,185.01,0.7,324.21,28,70,False
1788644988.8266714,1788645000,11.2,Down,0.29,199.21,0.28,144.34,71,28,False
1788644991.940964,1788645000,8.1,Up,0.72,280.64,0.71,0.21,28,71,False
1788644991.940964,1788645000,8.1,Down,0.32,50.21,0.29,100,68,29,False
1788644994.1843355,1788645000,5.8,Up,0.68,57,0.67,113.37,32,67,False
1788644994.1843355,1788645000,5.8,Down,0.33,113.37,0.32,57,67,32,False
1788644995.9839694,1788645000,4.0,Up,0.68,64.79,0.67,17.24,32,67,False
1788644995.9839694,1788645000,4.0,Down,0.33,17.24,0.32,64.79,67,32,False
1788644997.3056974,1788645000,2.7,Up,0.68,64.79,0.67,5.93,32,67,False
1788644997.3056974,1788645000,2.7,Down,0.33,5.93,0.32,64.79,67,32,False
1788644998.6180573,1788645000,1.4,Up,0.68,48.26,0.67,0.93,32,67,False
1788644998.6180573,1788645000,1.4,Down,0.34,87.02,0.32,48.26,66,32,False
1788645001.1662402,1788645300,298.8,Up,0.51,293.8,0.49,278.8,48,49,False
1788645001.1662402,1788645300,298.8,Down,0.51,278.8,0.49,293.8,49,48,False
1788645004.4740791,1788645300,295.5,Up,0.51,293.8,0.49,278.8,48,49,False
1788645004.4740791,1788645300,295.5,Down,0.51,278.8,0.49,293.8,49,48,False
1788645007.7819684,1788645300,292.2,Up,0.5,135.5,0.49,293.8,50,49,False
1788645007.7819684,1788645300,292.2,Down,0.51,293.8,0.5,135.5,49,50,False
1788645011.011542,1788645300,289.0,Up,0.5,135.5,0.49,291.54,50,49,False
1788645011.011542,1788645300,289.0,Down,0.51,291.54,0.5,135.5,49,50,False
1788645014.3262155,1788645300,285.7,Up,0.5,135.5,0.49,291.54,50,49,False
1788645014.3262155,1788645300,285.7,Down,0.51,291.54,0.5,135.5,49,50,False
1788645017.649361,1788645300,282.4,Up,0.5,135.5,0.49,291.54,50,49,False
1788645017.649361,1788645300,282.4,Down,0.51,291.54,0.5,178.5,49,50,False
1788645020.961176,1788645300,279.0,Up,0.5,178.5,0.49,291.54,50,49,False
1788645020.961176,1788645300,279.0,Down,0.51,291.54,0.5,173.5,49,50,False
1788645024.1890402,1788645300,275.8,Up,0.5,173.5,0.49,291.54,50,49,False
1788645024.1890402,1788645300,275.8,Down,0.51,291.54,0.5,173.5,49,50,False
1788645027.5110679,1788645300,272.5,Up,0.5,173.5,0.49,291.54,50,49,False
1788645027.5110679,1788645300,272.5,Down,0.51,291.54,0.5,173.5,49,50,False
1788645030.86798,1788645300,269.1,Up,0.5,173.5,0.49,291.54,50,49,False
1788645030.86798,1788645300,269.1,Down,0.51,291.54,0.5,173.5,49,50,False
1788645034.1761792,1788645300,265.8,Up,0.5,173.5,0.49,291.54,50,49,False
1788645034.1761792,1788645300,265.8,Down,0.51,291.54,0.5,173.5,49,50,False
1788645037.489305,1788645300,262.5,Up,0.5,173.5,0.49,284.64,50,49,False
1788645037.489305,1788645300,262.5,Down,0.51,284.64,0.5,173.5,49,50,False
1788645040.8038611,1788645300,259.2,Up,0.5,173.5,0.49,284.64,50,49,False
1788645040.8038611,1788645300,259.2,Down,0.51,284.64,0.5,173.5,49,50,False
1788645044.1190965,1788645300,255.9,Up,0.5,173.5,0.49,284.64,50,49,False
1788645044.1190965,1788645300,255.9,Down,0.51,284.64,0.5,173.5,49,50,False
1788645047.2599726,1788645300,252.7,Up,0.5,173.5,0.49,183,50,49,False
1788645047.2599726,1788645300,252.7,Down,0.51,183,0.5,173.5,49,50,False
1788645050.5614796,1788645300,249.4,Up,0.5,183.5,0.49,183,50,49,False
1788645050.5614796,1788645300,249.4,Down,0.51,183,0.5,183.5,49,50,False
1788645053.869065,1788645300,246.1,Up,0.5,183.5,0.49,183,50,49,False
1788645053.869065,1788645300,246.1,Down,0.51,183,0.5,183.5,49,50,False
1788645057.1714637,1788645300,242.8,Up,0.5,183.5,0.49,183,50,49,False
1788645057.1714637,1788645300,242.8,Down,0.51,183,0.5,183.5,49,50,False
1788645060.3976142,1788645300,239.6,Up,0.5,183.5,0.49,183,50,49,False
1788645060.3976142,1788645300,239.6,Down,0.51,183,0.5,183.5,49,50,False
1788645063.6316152,1788645300,236.4,Up,0.5,183.5,0.49,183,50,49,False
1788645063.6316152,1788645300,236.4,Down,0.51,183,0.5,183.5,49,50,False
1788645066.8572779,1788645300,233.1,Up,0.5,188.5,0.49,183,50,49,False
1788645066.8572779,1788645300,233.1,Down,0.51,183,0.5,188.5,49,50,False
1788645070.1813953,1788645300,229.8,Up,0.5,188.5,0.49,183,50,49,False
1788645070.1813953,1788645300,229.8,Down,0.51,183,0.5,188.5,49,50,False
1788645073.495768,1788645300,226.5,Up,0.5,188.5,0.49,183,50,49,False
1788645073.495768,1788645300,226.5,Down,0.51,183,0.5,188.5,49,50,False
1788645076.810273,1788645300,223.2,Up,0.5,188.5,0.49,183,50,49,False
1788645076.810273,1788645300,223.2,Down,0.51,183,0.5,188.5,49,50,False
1788645080.1277087,1788645300,219.9,Up,0.5,188.5,0.49,183,50,49,False
1788645080.1277087,1788645300,219.9,Down,0.51,183,0.5,188.5,49,50,False
1788645083.3766282,1788645300,216.6,Up,0.5,188.5,0.49,183,50,49,False
1788645083.3766282,1788645300,216.6,Down,0.51,183,0.5,188.5,49,50,False
1788645086.677069,1788645300,213.3,Up,0.5,188.5,0.49,183,50,49,False
1788645086.677069,1788645300,213.3,Down,0.51,183,0.5,188.5,49,50,False
1788645089.9941328,1788645300,210.0,Up,0.5,188.5,0.49,183,50,49,False
1788645089.9941328,1788645300,210.0,Down,0.51,183,0.5,188.5,49,50,False
1788645093.3189237,1788645300,206.7,Up,0.5,188.5,0.49,183,50,49,False
1788645093.3189237,1788645300,206.7,Down,0.51,183,0.5,188.5,49,50,False
1788645096.6306965,1788645300,203.4,Up,0.5,188.5,0.49,183,50,49,False
1788645096.6306965,1788645300,203.4,Down,0.51,183,0.5,188.5,49,50,False
1788645099.8580709,1788645300,200.1,Up,0.5,148.5,0.49,183,50,49,False
1788645099.8580709,1788645300,200.1,Down,0.51,183,0.5,148.5,49,50,False
1788645103.1833558,1788645300,196.8,Up,0.5,148.5,0.49,183,50,49,False
1788645103.1833558,1788645300,196.8,Down,0.51,183,0.5,148.5,49,50,False
1788645106.4918034,1788645300,193.5,Up,0.5,148.5,0.49,183,50,49,False
1788645106.4918034,1788645300,193.5,Down,0.51,183,0.5,148.5,49,50,False
1788645109.8101325,1788645300,190.2,Up,0.5,148.5,0.49,183,50,49,False
1788645109.8101325,1788645300,190.2,Down,0.51,183,0.5,148.5,49,50,False
1788645113.031422,1788645300,187.0,Up,0.5,148.5,0.49,183,50,49,False
1788645113.031422,1788645300,187.0,Down,0.51,183,0.5,148.5,49,50,False
1788645116.3487818,1788645300,183.7,Up,0.5,148.5,0.49,183,50,49,False
1788645116.3487818,1788645300,183.7,Down,0.51,183,0.5,138.5,49,50,False
1788645119.6544454,1788645300,180.3,Up,0.5,138.5,0.49,193,50,49,False
1788645119.6544454,1788645300,180.3,Down,0.51,193,0.5,138.5,49,50,False
1788645122.9687705,1788645300,177.0,Up,0.5,138.5,0.49,193,50,49,False
1788645122.9687705,1788645300,177.0,Down,0.51,193,0.5,138.5,49,50,False
1788645126.2764513,1788645300,173.7,Up,0.5,138.5,0.49,185,50,49,False
1788645126.2764513,1788645300,173.7,Down,0.51,185,0.5,138.5,49,50,False
1788645129.598634,1788645300,170.4,Up,0.5,138.5,0.49,185,50,49,False
1788645129.598634,1788645300,170.4,Down,0.51,185,0.5,138.5,49,50,False
1788645132.9044347,1788645300,167.1,Up,0.5,138.5,0.49,185,50,49,False
1788645132.9044347,1788645300,167.1,Down,0.51,179.11,0.5,138.5,49,50,False
1788645136.2325015,1788645300,163.8,Up,0.5,138.5,0.49,179.11,50,49,False
1788645136.2325015,1788645300,163.8,Down,0.51,179.11,0.5,138.5,49,50,False
1788645139.5419507,1788645300,160.5,Up,0.5,138.5,0.49,179.11,50,49,False
1788645139.5419507,1788645300,160.5,Down,0.51,179.11,0.5,138.5,49,50,False
1788645142.851404,1788645300,157.1,Up,0.5,138.5,0.49,179.11,50,49,False
1788645142.851404,1788645300,157.1,Down,0.51,179.11,0.5,138.5,49,50,False
1788645146.0839484,1788645300,153.9,Up,0.5,138.5,0.49,179.11,50,49,False
1788645146.0839484,1788645300,153.9,Down,0.51,179.11,0.5,138.5,49,50,False
1788645149.3961859,1788645300,150.6,Up,0.5,138.5,0.49,179.11,50,49,False
1788645149.3961859,1788645300,150.6,Down,0.51,179.11,0.5,138.5,49,50,False
1788645152.6982086,1788645300,147.3,Up,0.5,138.5,0.49,25,50,49,False
1788645152.6982086,1788645300,147.3,Down,0.51,25,0.5,138.5,49,50,False
1788645156.018079,1788645300,144.0,Up,0.5,95.5,0.48,266.82,50,48,False
1788645156.018079,1788645300,144.0,Down,0.52,266.82,0.51,53,48,51,False
1788645159.3331628,1788645300,140.7,Up,0.49,53,0.48,266.82,51,48,False
1788645159.3331628,1788645300,140.7,Down,0.52,266.82,0.51,53,48,51,False
1788645162.477181,1788645300,137.5,Up,0.49,53,0.48,266.82,51,48,False
1788645162.477181,1788645300,137.5,Down,0.52,256.82,0.51,53,48,51,False
1788645165.7936373,1788645300,134.2,Up,0.49,53,0.48,254.82,51,48,False
1788645165.7936373,1788645300,134.2,Down,0.52,254.82,0.51,53,48,51,False
1788645169.1122842,1788645300,130.9,Up,0.49,53,0.48,254.82,51,48,False
1788645169.1122842,1788645300,130.9,Down,0.52,254.82,0.51,53,48,51,False
1788645172.25353,1788645300,127.7,Up,0.49,58,0.48,249.82,51,48,False
1788645172.25353,1788645300,127.7,Down,0.52,249.82,0.51,58,48,51,False
1788645175.5622249,1788645300,124.4,Up,0.49,63,0.48,254.82,51,48,False
1788645175.5622249,1788645300,124.4,Down,0.52,254.82,0.51,63,48,51,False
1788645178.8697278,1788645300,121.1,Up,0.49,68,0.48,249.82,51,48,False
1788645178.8697278,1788645300,121.1,Down,0.52,249.82,0.51,68,48,51,False
1788645182.1844285,1788645300,117.8,Up,0.49,68,0.48,249.82,51,48,False
1788645182.1844285,1788645300,117.8,Down,0.52,249.82,0.51,68,48,51,False
1788645185.4017358,1788645300,114.6,Up,0.49,68,0.48,249.82,51,48,False
1788645185.4017358,1788645300,114.6,Down,0.52,249.82,0.51,68,48,51,False
1788645188.5484955,1788645300,111.5,Up,0.49,68,0.48,249.82,51,48,False
1788645188.5484955,1788645300,111.5,Down,0.52,249.82,0.51,68,48,51,False
1788645191.8771205,1788645300,108.1,Up,0.49,78,0.48,249.82,51,48,False
1788645191.8771205,1788645300,108.1,Down,0.52,249.82,0.51,78,48,51,False
1788645195.1760004,1788645300,104.8,Up,0.49,78,0.48,243.18,51,48,False
1788645195.1760004,1788645300,104.8,Down,0.52,243.18,0.51,78,48,51,False
1788645198.489543,1788645300,101.5,Up,0.49,78,0.48,229.72,51,48,False
1788645198.489543,1788645300,101.5,Down,0.52,229.72,0.51,78,48,51,False
1788645201.801866,1788645300,98.2,Up,0.49,47.63,0.48,236.72,51,48,False
1788645201.801866,1788645300,98.2,Down,0.52,236.72,0.51,47.63,48,51,False
1788645205.1287408,1788645300,94.9,Up,0.49,47.63,0.48,236.72,51,48,False
1788645205.1287408,1788645300,94.9,Down,0.52,236.72,0.51,47.63,48,51,False
1788645208.457445,1788645300,91.5,Up,0.49,47.63,0.48,236.72,51,48,False
1788645208.457445,1788645300,91.5,Down,0.52,236.72,0.51,47.63,48,51,False
1788645211.7606564,1788645300,88.2,Up,0.49,47.63,0.48,236.72,51,48,False
1788645211.7606564,1788645300,88.2,Down,0.52,236.72,0.51,47.63,48,51,False
1788645215.072107,1788645300,84.9,Up,0.49,47.63,0.48,234.79,51,48,False
1788645215.072107,1788645300,84.9,Down,0.52,234.79,0.51,47.63,48,51,False
1788645218.3862114,1788645300,81.6,Up,0.49,47.63,0.48,234.79,51,48,False
1788645218.3862114,1788645300,81.6,Down,0.52,234.79,0.51,47.63,48,51,False
1788645221.6149817,1788645300,78.4,Up,0.49,47.63,0.48,234.79,51,48,False
1788645221.6149817,1788645300,78.4,Down,0.52,234.79,0.51,47.63,48,51,False
1788645224.9243412,1788645300,75.1,Up,0.49,47.63,0.48,234.79,51,48,False
1788645224.9243412,1788645300,75.1,Down,0.52,234.79,0.51,47.63,48,51,False
1788645228.233305,1788645300,71.8,Up,0.49,47.63,0.48,234.79,51,48,False
1788645228.233305,1788645300,71.8,Down,0.52,234.79,0.51,47.63,48,51,False
1788645231.5369134,1788645300,68.5,Up,0.49,47.63,0.48,234.79,51,48,False
1788645231.5369134,1788645300,68.5,Down,0.52,234.79,0.51,47.63,48,51,False
1788645234.7598257,1788645300,65.2,Up,0.49,47.63,0.48,234.39,51,48,False
1788645234.7598257,1788645300,65.2,Down,0.52,234.39,0.51,47.63,48,51,False
1788645237.9860916,1788645300,62.0,Up,0.49,47.63,0.48,249.39,51,48,False
1788645237.9860916,1788645300,62.0,Down,0.52,222.46,0.51,47.63,48,51,False
1788645241.3012393,1788645300,58.7,Up,0.49,47.63,0.48,222,51,48,False
1788645241.3012393,1788645300,58.7,Down,0.52,222,0.51,47.63,48,51,False
1788645244.6089625,1788645300,55.4,Up,0.49,42.63,0.48,217,51,48,False
1788645244.6089625,1788645300,55.4,Down,0.52,217,0.51,42.63,48,51,False
1788645247.9171011,1788645300,52.1,Up,0.49,52.63,0.48,212,51,48,False
1788645247.9171011,1788645300,52.1,Down,0.52,212,0.51,52.63,48,51,False
1788645251.2309196,1788645300,48.8,Up,0.49,67.63,0.48,217,51,48,False
1788645251.2309196,1788645300,48.8,Down,0.52,217,0.51,67.63,48,51,False
1788645254.4583406,1788645300,45.5,Up,0.49,67.63,0.48,217,51,48,False
1788645254.4583406,1788645300,45.5,Down,0.52,217,0.51,67.63,48,51,False
1788645257.5952764,1788645300,42.4,Up,0.49,26.81,0.48,215.07,51,48,False
1788645257.5952764,1788645300,42.4,Down,0.52,215.07,0.51,26.81,48,51,False
1788645260.9236913,1788645300,39.1,Up,0.49,26.81,0.48,215.07,51,48,False
1788645260.9236913,1788645300,39.1,Down,0.52,215.07,0.51,26.81,48,51,False
1788645264.1690981,1788645300,35.8,Up,0.49,26.81,0.48,215.07,51,48,False
1788645264.1690981,1788645300,35.8,Down,0.52,215.07,0.51,26.81,48,51,False
1788645267.4826655,1788645300,32.5,Up,0.49,36.81,0.48,215.07,51,48,False
1788645267.4826655,1788645300,32.5,Down,0.52,215.07,0.51,36.81,48,51,False
1788645270.7138772,1788645300,29.3,Up,0.49,36.81,0.48,215.07,51,48,False
1788645270.7138772,1788645300,29.3,Down,0.52,215.07,0.51,36.81,48,51,False
1788645274.0377314,1788645300,26.0,Up,0.49,43.31,0.48,215.07,51,48,False
1788645274.0377314,1788645300,26.0,Down,0.52,215.07,0.51,43.31,48,51,False
1788645277.3534348,1788645300,22.6,Up,0.49,25.14,0.48,220.07,51,48,False
1788645277.3534348,1788645300,22.6,Down,0.52,220.07,0.51,21.5,48,51,False
1788645280.6701446,1788645300,19.3,Up,0.49,21.5,0.48,220.07,51,48,False
1788645280.6701446,1788645300,19.3,Down,0.52,220.07,0.51,21.5,48,51,False
1788645283.9756627,1788645300,16.0,Up,0.49,27.44,0.48,220.07,51,48,False
1788645283.9756627,1788645300,16.0,Down,0.52,220.07,0.51,27.44,48,51,False
1788645287.27839,1788645300,12.7,Up,0.49,27.44,0.48,195.32,51,48,False
1788645287.27839,1788645300,12.7,Down,0.52,195.32,0.51,27.44,48,51,False
1788645290.511856,1788645300,9.5,Up,0.49,24.37,0.48,100,51,48,False
1788645290.511856,1788645300,9.5,Down,0.52,100,0.51,24.37,48,51,False
1788645293.2022057,1788645300,6.8,Up,0.49,162.07,0.47,16,51,47,False
1788645293.2022057,1788645300,6.8,Down,0.53,16,0.51,168.07,47,51,False
1788645295.2208557,1788645300,4.8,Up,0.48,30,0.47,16,52,47,False
1788645295.2208557,1788645300,4.8,Down,0.53,16,0.52,30,47,52,False
1788645296.6520214,1788645300,3.3,Up,0.48,130,0.47,17.07,52,47,False
1788645296.6520214,1788645300,3.3,Down,0.53,17.07,0.52,130,47,52,False
1788645297.9786422,1788645300,2.0,Up,0.48,115,0.47,6.07,52,47,False
1788645297.9786422,1788645300,2.0,Down,0.53,6.07,0.52,115,47,52,False
1788645300.3287718,1788645300,-0.3,Up,0.48,115,0.47,6.07,52,47,False
1788645300.3287718,1788645300,-0.3,Down,0.53,6.07,0.52,115,47,52,False
1788645302.714453,1788645600,297.3,Up,0.5,600,0.49,283.13,50,49,False
1788645302.714453,1788645600,297.3,Down,0.51,283.13,0.5,600,49,50,False
1788645306.0234506,1788645600,294.0,Up,0.5,605,0.49,283.13,50,49,False
1788645306.0234506,1788645600,294.0,Down,0.51,283.13,0.5,605,49,50,False
1788645309.2558248,1788645600,290.7,Up,0.5,731,0.49,288.13,50,49,False
1788645309.2558248,1788645600,290.7,Down,0.51,288.13,0.5,731,49,50,False
1788645312.5772517,1788645600,287.4,Up,0.5,731,0.49,288.13,50,49,False
1788645312.5772517,1788645600,287.4,Down,0.51,288.13,0.5,731,49,50,False
1788645315.8879,1788645600,284.1,Up,0.5,736,0.49,293.13,50,49,False
1788645315.8879,1788645600,284.1,Down,0.51,293.13,0.5,736,49,50,False
1788645319.2046874,1788645600,280.8,Up,0.5,763,0.49,288.12,50,49,False
1788645319.2046874,1788645600,280.8,Down,0.51,288.12,0.5,763,49,50,False
1788645322.523288,1788645600,277.5,Up,0.5,768,0.49,288.12,50,49,False
1788645322.523288,1788645600,277.5,Down,0.51,288.12,0.5,768,49,50,False
1788645325.8399258,1788645600,274.2,Up,0.5,764,0.49,286.08,50,49,False
1788645325.8399258,1788645600,274.2,Down,0.51,286.08,0.5,764,49,50,False
1788645329.0620272,1788645600,270.9,Up,0.5,764,0.49,284.04,50,49,False
1788645329.0620272,1788645600,270.9,Down,0.51,284.04,0.5,764,49,50,False
1788645332.3687186,1788645600,267.6,Up,0.5,764,0.49,280.11,50,49,False
1788645332.3687186,1788645600,267.6,Down,0.51,280.11,0.5,764,49,50,False
1788645335.6943076,1788645600,264.3,Up,0.5,764,0.49,278.07,50,49,False
1788645335.6943076,1788645600,264.3,Down,0.51,278.07,0.5,764,49,50,False
1788645339.0078342,1788645600,261.0,Up,0.5,764,0.49,276.03,50,49,False
1788645339.0078342,1788645600,261.0,Down,0.51,276.03,0.5,764,49,50,False
1788645342.3220515,1788645600,257.7,Up,0.5,764,0.49,276.03,50,49,False
1788645342.3220515,1788645600,257.7,Down,0.51,276.03,0.5,764,49,50,False
1788645345.6351767,1788645600,254.4,Up,0.5,764,0.49,188,50,49,False
1788645345.6351767,1788645600,254.4,Down,0.51,188,0.5,764,49,50,False
1788645348.9363878,1788645600,251.1,Up,0.5,764,0.49,188,50,49,False
1788645348.9363878,1788645600,251.1,Down,0.51,188,0.5,764,49,50,False
1788645352.1729472,1788645600,247.8,Up,0.5,764,0.49,188,50,49,False
1788645352.1729472,1788645600,247.8,Down,0.51,188,0.5,764,49,50,False
1788645355.4838898,1788645600,244.5,Up,0.5,764,0.49,188,50,49,False
1788645355.4838898,1788645600,244.5,Down,0.51,188,0.5,764,49,50,False
1788645358.638745,1788645600,241.4,Up,0.5,764,0.49,188,50,49,False
1788645358.638745,1788645600,241.4,Down,0.51,188,0.5,764,49,50,False
1788645361.9482775,1788645600,238.1,Up,0.5,844,0.49,188,50,49,False
1788645361.9482775,1788645600,238.1,Down,0.51,188,0.5,844,49,50,False
1788645365.2818966,1788645600,234.7,Up,0.5,844,0.49,188,50,49,False
1788645365.2818966,1788645600,234.7,Down,0.51,188,0.5,844,49,50,False
1788645368.6029074,1788645600,231.4,Up,0.5,849,0.49,188,50,49,False
1788645368.6029074,1788645600,231.4,Down,0.51,188,0.5,849,49,50,False
1788645371.9060805,1788645600,228.1,Up,0.5,849,0.49,188,50,49,False
1788645371.9060805,1788645600,228.1,Down,0.51,188,0.5,849,49,50,False
1788645375.2124119,1788645600,224.8,Up,0.5,849,0.49,188,50,49,False
1788645375.2124119,1788645600,224.8,Down,0.51,188,0.5,849,49,50,False
1788645378.536786,1788645600,221.5,Up,0.5,849,0.49,188,50,49,False
1788645378.536786,1788645600,221.5,Down,0.51,188,0.5,849,49,50,False
1788645381.841348,1788645600,218.2,Up,0.5,849,0.49,188,50,49,False
1788645381.841348,1788645600,218.2,Down,0.51,188,0.5,849,49,50,False
1788645385.1582592,1788645600,214.8,Up,0.5,849,0.49,188,50,49,False
1788645385.1582592,1788645600,214.8,Down,0.51,188,0.5,849,49,50,False
1788645388.3800309,1788645600,211.6,Up,0.5,849,0.49,188,50,49,False
1788645388.3800309,1788645600,211.6,Down,0.51,188,0.5,849,49,50,False
1788645391.5937,1788645600,208.4,Up,0.5,849,0.49,188,50,49,False
1788645391.5937,1788645600,208.4,Down,0.51,188,0.5,849,49,50,False
1788645394.896644,1788645600,205.1,Up,0.5,849,0.49,268,50,49,False
1788645394.896644,1788645600,205.1,Down,0.51,268,0.5,849,49,50,False
1788645398.2069156,1788645600,201.8,Up,0.5,849,0.49,268,50,49,False
1788645398.2069156,1788645600,201.8,Down,0.51,268,0.5,849,49,50,False
1788645401.5091684,1788645600,198.5,Up,0.5,844,0.49,268,50,49,False
1788645401.5091684,1788645600,198.5,Down,0.51,268,0.5,844,49,50,False
1788645404.7400937,1788645600,195.3,Up,0.5,844,0.49,268,50,49,False
1788645404.7400937,1788645600,195.3,Down,0.51,268,0.5,844,49,50,False
1788645408.0681796,1788645600,191.9,Up,0.5,844,0.49,268,50,49,False
1788645408.0681796,1788645600,191.9,Down,0.51,268,0.5,844,49,50,False
1788645411.3837724,1788645600,188.6,Up,0.5,844,0.49,268,50,49,False
1788645411.3837724,1788645600,188.6,Down,0.51,268,0.5,844,49,50,False
1788645414.606068,1788645600,185.4,Up,0.5,844,0.49,268,50,49,False
1788645414.606068,1788645600,185.4,Down,0.51,268,0.5,844,49,50,False
1788645417.9092135,1788645600,182.1,Up,0.5,844,0.49,268,50,49,False
1788645417.9092135,1788645600,182.1,Down,0.51,268,0.5,844,49,50,False
1788645421.2252114,1788645600,178.8,Up,0.5,844,0.49,268,50,49,False
1788645421.2252114,1788645600,178.8,Down,0.51,268,0.5,844,49,50,False
1788645424.5335538,1788645600,175.5,Up,0.5,844,0.49,260,50,49,False
1788645424.5335538,1788645600,175.5,Down,0.51,260,0.5,844,49,50,False
1788645427.8617365,1788645600,172.1,Up,0.5,844,0.49,260,50,49,False
1788645427.8617365,1788645600,172.1,Down,0.51,260,0.5,844,49,50,False
1788645431.178365,1788645600,168.8,Up,0.5,844,0.49,260,50,49,False
1788645431.178365,1788645600,168.8,Down,0.51,260,0.5,844,49,50,False
1788645434.4893372,1788645600,165.5,Up,0.5,779,0.49,260,50,49,False
1788645434.4893372,1788645600,165.5,Down,0.51,260,0.5,779,49,50,False
1788645437.8157814,1788645600,162.2,Up,0.5,779,0.49,180,50,49,False
1788645437.8157814,1788645600,162.2,Down,0.51,180,0.5,779,49,50,False
1788645441.1308484,1788645600,158.9,Up,0.5,779,0.49,180,50,49,False
1788645441.1308484,1788645600,158.9,Down,0.51,180,0.5,779,49,50,False
1788645444.4640114,1788645600,155.5,Up,0.5,769,0.49,200,50,49,False
1788645444.4640114,1788645600,155.5,Down,0.51,200,0.5,769,49,50,False
1788645447.7004416,1788645600,152.3,Up,0.5,769,0.49,192,50,49,False
1788645447.7004416,1788645600,152.3,Down,0.51,192,0.5,769,49,50,False
1788645450.9268162,1788645600,149.1,Up,0.5,769,0.49,192,50,49,False
1788645450.9268162,1788645600,149.1,Down,0.51,192,0.5,769,49,50,False
1788645454.247808,1788645600,145.8,Up,0.5,769,0.49,182,50,49,False
1788645454.247808,1788645600,145.8,Down,0.51,182,0.5,769,49,50,False
1788645457.55913,1788645600,142.4,Up,0.5,769,0.49,182,50,49,False
1788645457.55913,1788645600,142.4,Down,0.51,182,0.5,769,49,50,False
1788645460.7891862,1788645600,139.2,Up,0.5,769,0.49,187,50,49,False
1788645460.7891862,1788645600,139.2,Down,0.51,187,0.5,769,49,50,False
1788645464.1060727,1788645600,135.9,Up,0.5,759,0.49,187,50,49,False
1788645464.1060727,1788645600,135.9,Down,0.51,187,0.5,759,49,50,False
1788645467.4163828,1788645600,132.6,Up,0.5,759,0.49,187,50,49,False
1788645467.4163828,1788645600,132.6,Down,0.51,187,0.5,759,49,50,False
1788645470.7391462,1788645600,129.3,Up,0.5,759,0.49,187,50,49,False
1788645470.7391462,1788645600,129.3,Down,0.51,187,0.5,759,49,50,False
1788645474.051123,1788645600,125.9,Up,0.5,759,0.49,187,50,49,False
1788645474.051123,1788645600,125.9,Down,0.51,187,0.5,759,49,50,False
1788645477.367834,1788645600,122.6,Up,0.5,759,0.49,187,50,49,False
1788645477.367834,1788645600,122.6,Down,0.51,187,0.5,759,49,50,False
1788645480.5869782,1788645600,119.4,Up,0.5,759,0.49,187,50,49,False
1788645480.5869782,1788645600,119.4,Down,0.51,187,0.5,759,49,50,False
1788645483.9167209,1788645600,116.1,Up,0.5,759,0.49,187,50,49,False
1788645483.9167209,1788645600,116.1,Down,0.51,187,0.5,759,49,50,False
1788645487.240373,1788645600,112.8,Up,0.5,183,0.49,177,50,49,False
1788645487.240373,1788645600,112.8,Down,0.51,177,0.5,183,49,50,False
1788645490.3866258,1788645600,109.6,Up,0.5,183,0.49,187,50,49,False
1788645490.3866258,1788645600,109.6,Down,0.51,187,0.5,183,49,50,False
1788645493.699104,1788645600,106.3,Up,0.5,178,0.49,182,50,49,False
1788645493.699104,1788645600,106.3,Down,0.51,182,0.5,178,49,50,False
1788645496.9298487,1788645600,103.1,Up,0.5,173,0.49,177,50,49,False
1788645496.9298487,1788645600,103.1,Down,0.51,177,0.5,173,49,50,False
1788645500.076581,1788645600,99.9,Up,0.49,27,0.48,157.28,51,48,False
